Temperature,Humidity,Time
23.40,63,2026-04-27 20:51:57
23.40,63,2026-04-27 20:52:03
23.10,63,2026-04-27 20:52:09
23.10,63,2026-04-27 20:52:15
23.40,63,2026-04-27 20:52:20
23.40,63,2026-04-27 20:52:26
23.40,63,2026-04-27 20:52:32
23.40,62,2026-04-27 20:52:38
23.40,62,2026-04-27 20:52:43
23.40,62,2026-04-27 20:52:49
23.10,62,2026-04-27 20:52:55
23.10,62,2026-04-27 20:53:01
23.10,62,2026-04-27 20:53:07
23.10,62,2026-04-27 20:53:13
23.10,62,2026-04-27 20:53:19
23.10,62,2026-04-27 20:53:24
23.10,62,2026-04-27 20:53:30
23.10,62,2026-04-27 20:53:36
23.10,62,2026-04-27 20:53:43
23.10,62,2026-04-27 20:53:48
23.10,62,2026-04-27 20:53:54
22.70,62,2026-04-27 20:54:01
22.70,62,2026-04-27 20:54:07
22.70,62,2026-04-27 20:54:13
22.70,62,2026-04-27 20:54:19
22.70,62,2026-04-27 20:54:24
22.70,62,2026-04-27 20:54:30
22.70,62,2026-04-27 20:54:36
22.70,62,2026-04-27 20:54:42
22.70,62,2026-04-27 20:54:48
22.70,62,2026-04-27 20:54:53
22.70,62,2026-04-27 20:54:59
22.50,62,2026-04-27 20:55:05
22.50,62,2026-04-27 20:55:12
22.50,62,2026-04-27 20:55:17
22.50,62,2026-04-27 20:55:23
22.50,62,2026-04-27 20:55:29
22.50,62,2026-04-27 20:55:35
22.50,61,2026-04-27 20:55:41
22.50,62,2026-04-27 20:55:47
22.50,62,2026-04-27 20:55:53
22.50,61,2026-04-27 20:55:59
22.50,61,2026-04-27 20:56:04
22.20,61,2026-04-27 20:56:10
22.50,61,2026-04-27 20:56:16
22.20,61,2026-04-27 20:56:22
22.20,61,2026-04-27 20:56:28
22.20,61,2026-04-27 20:56:34
22.20,61,2026-04-27 20:56:39
22.20,61,2026-04-27 20:56:45
22.20,61,2026-04-27 20:56:51
22.20,61,2026-04-27 20:56:58
22.20,61,2026-04-27 20:57:04
22.20,61,2026-04-27 20:57:09
22.20,61,2026-04-27 20:57:16
22.20,61,2026-04-27 20:57:24
22.00,61,2026-04-27 20:57:29
22.00,61,2026-04-27 20:57:35
22.00,61,2026-04-27 20:57:41
22.00,61,2026-04-27 20:57:47
22.00,61,2026-04-27 20:57:52
22.00,61,2026-04-27 20:57:58
22.00,61,2026-04-27 20:58:03
22.00,60,2026-04-27 20:58:09
22.00,61,2026-04-27 20:58:15
22.00,61,2026-04-27 20:58:21
22.00,61,2026-04-27 20:58:27
22.00,61,2026-04-27 20:58:32
22.00,61,2026-04-27 20:58:38
22.00,61,2026-04-27 20:58:44
22.00,61,2026-04-27 20:58:50
22.00,60,2026-04-27 20:58:55
22.00,60,2026-04-27 20:59:02
22.00,60,2026-04-27 20:59:07
21.80,60,2026-04-27 20:59:13
22.00,60,2026-04-27 20:59:19
21.80,60,2026-04-27 20:59:25
21.80,60,2026-04-27 20:59:31
21.80,60,2026-04-27 20:59:37
21.80,60,2026-04-27 20:59:43
21.80,61,2026-04-27 20:59:49
21.80,61,2026-04-27 20:59:54
21.80,61,2026-04-27 21:00:00
21.80,61,2026-04-27 21:00:06
21.80,61,2026-04-27 21:00:11
21.80,61,2026-04-27 21:00:17
21.80,61,2026-04-27 21:00:23
21.80,61,2026-04-27 21:00:29
21.80,61,2026-04-27 21:00:35
21.80,61,2026-04-27 21:00:41
21.80,60,2026-04-27 21:00:46
21.80,60,2026-04-27 21:00:52
21.80,60,2026-04-27 21:00:58
21.80,60,2026-04-27 21:01:04
21.80,60,2026-04-27 21:01:10
21.80,60,2026-04-27 21:01:15
21.80,60,2026-04-27 21:01:21
21.80,60,2026-04-27 21:01:27
21.80,60,2026-04-27 21:01:32
21.80,60,2026-04-27 21:01:38
21.80,60,2026-04-27 21:01:44
21.80,60,2026-04-27 21:01:50
21.80,60,2026-04-27 21:01:55
21.80,60,2026-04-27 21:02:01
21.80,60,2026-04-27 21:02:07
21.80,60,2026-04-27 21:02:13
21.80,60,2026-04-27 21:02:18
21.80,60,2026-04-27 21:02:24
21.80,60,2026-04-27 21:02:30
21.80,60,2026-04-27 21:02:35
21.80,60,2026-04-27 21:02:41
21.80,60,2026-04-27 21:02:47
21.80,60,2026-04-27 21:02:53
21.80,60,2026-04-27 21:02:58
21.80,60,2026-04-27 21:03:04
21.80,60,2026-04-27 21:03:10
21.80,60,2026-04-27 21:03:16
21.80,60,2026-04-27 21:03:21
21.80,60,2026-04-27 21:03:27
21.80,60,2026-04-27 21:03:33
21.80,60,2026-04-27 21:03:39
21.80,60,2026-04-27 21:03:45
21.80,60,2026-04-27 21:03:51
21.80,60,2026-04-27 21:03:57
21.80,60,2026-04-27 21:04:02
21.80,60,2026-04-27 21:04:08
21.80,60,2026-04-27 21:04:14
21.80,60,2026-04-27 21:04:20
21.80,60,2026-04-27 21:04:25
21.80,60,2026-04-27 21:04:31
21.80,60,2026-04-27 21:04:37
21.80,60,2026-04-27 21:04:43
21.80,60,2026-04-27 21:04:48
21.80,60,2026-04-27 21:04:54
21.80,60,2026-04-27 21:05:00
21.80,60,2026-04-27 21:05:06
21.80,60,2026-04-27 21:05:11
21.80,60,2026-04-27 21:05:17
21.80,61,2026-04-27 21:05:23
21.80,60,2026-04-27 21:05:28
21.80,62,2026-04-27 21:05:35
21.80,61,2026-04-27 21:05:41
21.80,61,2026-04-27 21:05:46
21.80,61,2026-04-27 21:05:52
21.80,61,2026-04-27 21:05:58
21.80,61,2026-04-27 21:06:04
21.80,61,2026-04-27 21:06:10
21.80,61,2026-04-27 21:06:15
21.80,61,2026-04-27 21:06:21
21.80,61,2026-04-27 21:06:28
21.80,61,2026-04-27 21:06:33
21.80,61,2026-04-27 21:06:39
21.80,61,2026-04-27 21:06:45
21.80,61,2026-04-27 21:06:51
21.80,61,2026-04-27 21:06:56
21.80,61,2026-04-27 21:07:03
21.80,61,2026-04-27 21:07:09
21.80,61,2026-04-27 21:07:14
21.80,61,2026-04-27 21:07:20
21.80,61,2026-04-27 21:07:26
21.80,61,2026-04-27 21:07:33
21.80,61,2026-04-27 21:07:39
21.80,61,2026-04-27 21:07:46
21.80,61,2026-04-27 21:07:52
21.80,61,2026-04-27 21:07:57
21.80,61,2026-04-27 21:08:03
21.80,61,2026-04-27 21:08:09
21.80,61,2026-04-27 21:08:15
21.80,61,2026-04-27 21:08:20
21.80,61,2026-04-27 21:08:26
21.80,61,2026-04-27 21:08:32
21.80,61,2026-04-27 21:08:38
21.80,61,2026-04-27 21:08:43
21.80,61,2026-04-27 21:08:49
21.80,61,2026-04-27 21:08:55
21.80,61,2026-04-27 21:09:00
21.80,61,2026-04-27 21:09:06
21.80,61,2026-04-27 21:09:13
21.80,61,2026-04-27 21:09:19
21.80,61,2026-04-27 21:09:25
21.80,61,2026-04-27 21:09:30
21.80,61,2026-04-27 21:09:36
22.00,61,2026-04-27 21:09:42
21.80,61,2026-04-27 21:09:48
22.00,61,2026-04-27 21:09:53
21.80,61,2026-04-27 21:10:00
21.80,61,2026-04-27 21:10:05
21.80,61,2026-04-27 21:10:11
22.00,61,2026-04-27 21:10:18
22.00,61,2026-04-27 21:10:23
22.00,61,2026-04-27 21:10:29
21.80,61,2026-04-27 21:10:35
21.80,61,2026-04-27 21:10:41
22.00,61,2026-04-27 21:10:46
22.00,61,2026-04-27 21:10:52
21.80,61,2026-04-27 21:10:58
22.00,61,2026-04-27 21:11:05
22.00,61,2026-04-27 21:11:12
22.00,61,2026-04-27 21:11:18
22.00,61,2026-04-27 21:11:23
22.00,61,2026-04-27 21:11:29
22.00,61,2026-04-27 21:11:35
22.00,61,2026-04-27 21:11:41
22.00,61,2026-04-27 21:11:47
22.00,61,2026-04-27 21:11:52
22.00,61,2026-04-27 21:11:58
22.00,61,2026-04-27 21:12:04
22.00,61,2026-04-27 21:12:10
22.00,61,2026-04-27 21:12:15
22.00,61,2026-04-27 21:12:21
22.00,61,2026-04-27 21:12:26
22.00,61,2026-04-27 21:12:32
22.00,61,2026-04-27 21:12:38
22.00,60,2026-04-27 21:12:44
22.00,60,2026-04-27 21:12:50
22.00,60,2026-04-27 21:12:55
22.00,60,2026-04-27 21:13:01
22.00,60,2026-04-27 21:13:07
22.00,60,2026-04-27 21:13:13
21.80,60,2026-04-27 21:13:18
22.00,60,2026-04-27 21:13:25
22.00,60,2026-04-27 21:13:31
22.00,60,2026-04-27 21:13:37
22.00,60,2026-04-27 21:13:43
22.00,60,2026-04-27 21:13:49
22.00,60,2026-04-27 21:13:55
22.00,60,2026-04-27 21:14:01
22.00,60,2026-04-27 21:14:07
22.00,60,2026-04-27 21:14:13
22.00,60,2026-04-27 21:14:18
22.00,61,2026-04-27 21:14:24
22.00,60,2026-04-27 21:14:31
22.00,61,2026-04-27 21:14:36
22.00,60,2026-04-27 21:14:42
22.00,60,2026-04-27 21:14:48
22.00,61,2026-04-27 21:14:54
22.00,61,2026-04-27 21:15:00
22.00,61,2026-04-27 21:15:06
22.00,60,2026-04-27 21:15:12
22.00,61,2026-04-27 21:15:18
22.00,61,2026-04-27 21:15:23
22.00,61,2026-04-27 21:15:29
22.00,61,2026-04-27 21:15:35
22.00,61,2026-04-27 21:15:40
22.00,61,2026-04-27 21:15:46
22.00,61,2026-04-27 21:15:52
22.00,61,2026-04-27 21:15:58
22.00,61,2026-04-27 21:16:04
22.00,61,2026-04-27 21:16:10
22.00,60,2026-04-27 21:16:16
22.00,60,2026-04-27 21:16:22
22.00,60,2026-04-27 21:16:28
22.00,60,2026-04-27 21:16:34
22.00,60,2026-04-27 21:16:40
22.20,60,2026-04-27 21:16:45
22.00,60,2026-04-27 21:16:52
22.20,60,2026-04-27 21:16:58
22.00,60,2026-04-27 21:17:04
22.20,60,2026-04-27 21:17:10
22.20,60,2026-04-27 21:17:15
22.20,60,2026-04-27 21:17:21
22.20,60,2026-04-27 21:17:27
22.20,60,2026-04-27 21:17:33
22.20,60,2026-04-27 21:17:38
22.20,60,2026-04-27 21:17:45
22.20,60,2026-04-27 21:17:50
22.20,60,2026-04-27 21:17:57
22.20,60,2026-04-27 21:18:03
22.20,60,2026-04-27 21:18:09
22.20,60,2026-04-27 21:18:15
22.20,60,2026-04-27 21:18:20
22.20,60,2026-04-27 21:18:26
22.20,60,2026-04-27 21:18:32
22.20,60,2026-04-27 21:18:38
22.20,60,2026-04-27 21:18:43
22.20,60,2026-04-27 21:18:50
22.20,60,2026-04-27 21:18:55
22.20,60,2026-04-27 21:19:01
22.20,60,2026-04-27 21:19:07
22.20,60,2026-04-27 21:19:13
22.20,60,2026-04-27 21:19:18
22.20,60,2026-04-27 21:19:24
22.20,60,2026-04-27 21:19:30
22.20,60,2026-04-27 21:19:36
22.20,60,2026-04-27 21:19:42
22.20,60,2026-04-27 21:19:47
22.20,60,2026-04-27 21:19:53
22.20,60,2026-04-27 21:19:59
22.20,60,2026-04-27 21:20:05
22.20,60,2026-04-27 21:20:13
22.20,60,2026-04-27 21:20:19
22.20,60,2026-04-27 21:20:25
22.20,60,2026-04-27 21:20:30
22.20,60,2026-04-27 21:20:36
22.20,60,2026-04-27 21:20:42
22.20,60,2026-04-27 21:20:48
22.20,60,2026-04-27 21:20:55
22.20,60,2026-04-27 21:21:01
22.20,60,2026-04-27 21:21:06
22.20,60,2026-04-27 21:21:12
22.20,60,2026-04-27 21:21:18
22.20,60,2026-04-27 21:21:24
22.20,60,2026-04-27 21:21:30
22.20,60,2026-04-27 21:21:36
22.20,60,2026-04-27 21:21:42
22.20,60,2026-04-27 21:21:48
22.20,60,2026-04-27 21:21:53
22.20,59,2026-04-27 21:22:00
22.20,60,2026-04-27 21:22:06
22.20,59,2026-04-27 21:22:11
22.20,59,2026-04-27 21:22:17
22.20,59,2026-04-27 21:22:24
22.20,59,2026-04-27 21:22:30
22.20,59,2026-04-27 21:22:35
22.20,59,2026-04-27 21:22:41
22.20,59,2026-04-27 21:22:47
22.20,59,2026-04-27 21:22:53
22.20,59,2026-04-27 21:22:59
22.20,59,2026-04-27 21:23:06
22.20,59,2026-04-27 21:23:13
22.20,59,2026-04-27 21:23:20
22.20,59,2026-04-27 21:23:27
22.20,59,2026-04-27 21:23:33
22.20,59,2026-04-27 21:23:39
22.20,59,2026-04-27 21:23:44
22.20,59,2026-04-27 21:23:50
22.20,60,2026-04-27 21:23:56
22.20,60,2026-04-27 21:24:01
22.20,60,2026-04-27 21:24:07
22.20,59,2026-04-27 21:24:13
22.20,60,2026-04-27 21:24:19
22.20,60,2026-04-27 21:24:24
22.20,60,2026-04-27 21:24:30
22.20,60,2026-04-27 21:24:35
22.20,60,2026-04-27 21:24:41
22.20,60,2026-04-27 21:24:47
22.20,59,2026-04-27 21:24:52
22.20,60,2026-04-27 21:24:58
22.20,60,2026-04-27 21:25:04
22.20,60,2026-04-27 21:25:10
22.20,60,2026-04-27 21:25:15
22.20,60,2026-04-27 21:25:21
22.20,60,2026-04-27 21:25:27
22.20,60,2026-04-27 21:25:34
22.20,60,2026-04-27 21:25:40
22.20,60,2026-04-27 21:25:47
22.20,60,2026-04-27 21:25:54
22.50,60,2026-04-27 21:26:01
22.50,60,2026-04-27 21:26:07
22.50,60,2026-04-27 21:26:12
22.50,60,2026-04-27 21:26:18
22.50,60,2026-04-27 21:26:24
22.50,60,2026-04-27 21:26:29
22.50,60,2026-04-27 21:26:35
22.50,60,2026-04-27 21:26:41
22.50,60,2026-04-27 21:26:47
22.50,60,2026-04-27 21:26:53
22.50,60,2026-04-27 21:26:59
22.50,60,2026-04-27 21:27:05
22.20,60,2026-04-27 21:27:12
22.50,60,2026-04-27 21:27:18
22.20,60,2026-04-27 21:27:23
22.50,60,2026-04-27 21:27:29
22.50,60,2026-04-27 21:27:35
22.50,60,2026-04-27 21:27:41
22.50,60,2026-04-27 21:27:46
22.70,60,2026-04-27 21:27:52
22.70,60,2026-04-27 21:27:58
22.20,60,2026-04-27 21:28:04
22.50,60,2026-04-27 21:28:09
22.70,60,2026-04-27 21:28:15
22.70,60,2026-04-27 21:28:21
22.70,60,2026-04-27 21:28:26
22.50,60,2026-04-27 21:28:32
22.50,60,2026-04-27 21:28:38
22.50,60,2026-04-27 21:28:44
22.70,60,2026-04-27 21:28:49
22.70,60,2026-04-27 21:28:56
22.70,60,2026-04-27 21:29:02
22.50,60,2026-04-27 21:29:08
22.70,60,2026-04-27 21:29:14
22.50,60,2026-04-27 21:29:19
22.50,60,2026-04-27 21:29:26
22.70,60,2026-04-27 21:29:31
22.70,60,2026-04-27 21:29:37
22.70,60,2026-04-27 21:29:43
22.70,60,2026-04-27 21:29:49
22.70,60,2026-04-27 21:29:54
22.70,60,2026-04-27 21:30:01
22.70,60,2026-04-27 21:30:08
22.70,60,2026-04-27 21:30:14
23.10,60,2026-04-27 21:30:20
23.10,60,2026-04-27 21:30:26
23.10,60,2026-04-27 21:30:31
23.10,60,2026-04-27 21:30:37
23.10,60,2026-04-27 21:30:43
22.70,60,2026-04-27 21:30:49
22.70,60,2026-04-27 21:30:55
22.70,60,2026-04-27 21:31:01
22.70,60,2026-04-27 21:31:07
23.10,60,2026-04-27 21:31:12
22.70,60,2026-04-27 21:31:18
22.70,60,2026-04-27 21:31:24
23.10,60,2026-04-27 21:31:31
23.10,60,2026-04-27 21:31:39
22.70,60,2026-04-27 21:31:45
22.70,60,2026-04-27 21:31:51
22.70,60,2026-04-27 21:31:57
23.10,60,2026-04-27 21:32:03
23.10,60,2026-04-27 21:32:08
23.10,60,2026-04-27 21:32:14
23.10,60,2026-04-27 21:32:20
23.10,60,2026-04-27 21:32:26
23.10,60,2026-04-27 21:32:33
23.10,60,2026-04-27 21:32:38
23.10,60,2026-04-27 21:32:44
23.10,60,2026-04-27 21:32:50
23.10,60,2026-04-27 21:32:56
23.10,60,2026-04-27 21:33:02
23.10,60,2026-04-27 21:33:08
23.10,60,2026-04-27 21:33:14
23.10,60,2026-04-27 21:33:20
23.10,60,2026-04-27 21:33:28
23.10,60,2026-04-27 21:33:34
23.10,60,2026-04-27 21:33:39
23.10,60,2026-04-27 21:33:45
23.40,60,2026-04-27 21:33:51
23.10,60,2026-04-27 21:33:57
23.10,60,2026-04-27 21:34:02
23.40,60,2026-04-27 21:34:08
23.40,60,2026-04-27 21:34:14
23.40,60,2026-04-27 21:34:20
23.40,60,2026-04-27 21:34:25
23.40,60,2026-04-27 21:34:31
23.40,60,2026-04-27 21:34:37
23.40,60,2026-04-27 21:34:42
23.40,60,2026-04-27 21:34:48
23.40,60,2026-04-27 21:34:54
23.40,60,2026-04-27 21:35:00
23.40,60,2026-04-27 21:35:05
23.40,60,2026-04-27 21:35:11
23.40,60,2026-04-27 21:35:17
23.40,60,2026-04-27 21:35:23
23.40,60,2026-04-27 21:35:28
23.40,60,2026-04-27 21:35:34
23.40,60,2026-04-27 21:35:40
23.40,60,2026-04-27 21:35:45
23.40,60,2026-04-27 21:35:52
23.60,60,2026-04-27 21:35:58
23.60,60,2026-04-27 21:36:04
23.60,60,2026-04-27 21:36:09
23.60,60,2026-04-27 21:36:15
23.60,60,2026-04-27 21:36:22
23.60,60,2026-04-27 21:36:29
23.60,60,2026-04-27 21:36:35
23.60,60,2026-04-27 21:36:42
23.60,60,2026-04-27 21:36:47
23.60,60,2026-04-27 21:36:53
23.60,60,2026-04-27 21:36:59
23.60,60,2026-04-27 21:37:04
23.60,60,2026-04-27 21:37:10
23.60,60,2026-04-27 21:37:16
23.60,60,2026-04-27 21:37:22
23.60,60,2026-04-27 21:37:27
23.60,60,2026-04-27 21:37:33
23.60,60,2026-04-27 21:37:39
23.60,60,2026-04-27 21:37:45
23.60,60,2026-04-27 21:37:50
23.60,60,2026-04-27 21:37:56
23.60,60,2026-04-27 21:38:02
23.60,60,2026-04-27 21:38:07
23.60,60,2026-04-27 21:38:13
23.80,60,2026-04-27 21:38:19
23.60,60,2026-04-27 21:38:25
23.80,60,2026-04-27 21:38:30
23.60,60,2026-04-27 21:38:36
23.80,60,2026-04-27 21:38:42
23.60,60,2026-04-27 21:38:48
23.80,60,2026-04-27 21:38:53
23.80,60,2026-04-27 21:38:59
23.80,60,2026-04-27 21:39:05
23.80,60,2026-04-27 21:39:10
23.80,60,2026-04-27 21:39:16
23.80,60,2026-04-27 21:39:22
23.80,60,2026-04-27 21:39:28
23.80,60,2026-04-27 21:39:33
23.80,60,2026-04-27 21:39:39
23.80,60,2026-04-27 21:39:45
23.80,60,2026-04-27 21:39:52
23.80,60,2026-04-27 21:39:57
23.80,60,2026-04-27 21:40:03
23.80,60,2026-04-27 21:40:09
23.80,60,2026-04-27 21:40:15
23.80,60,2026-04-27 21:40:21
23.80,60,2026-04-27 21:40:27
23.80,60,2026-04-27 21:40:33
23.80,60,2026-04-27 21:40:39
23.80,60,2026-04-27 21:40:45
23.80,60,2026-04-27 21:40:51
23.80,60,2026-04-27 21:40:57
23.80,60,2026-04-27 21:41:02
23.80,60,2026-04-27 21:41:08
23.80,60,2026-04-27 21:41:14
23.80,60,2026-04-27 21:41:20
23.80,60,2026-04-27 21:41:26
23.80,60,2026-04-27 21:41:32
23.80,60,2026-04-27 21:41:38
23.80,60,2026-04-27 21:41:44
23.80,60,2026-04-27 21:41:50
23.80,60,2026-04-27 21:41:55
23.80,60,2026-04-27 21:42:02
23.80,60,2026-04-27 21:42:08
24.00,60,2026-04-27 21:42:13
24.00,60,2026-04-27 21:42:19
24.00,60,2026-04-27 21:42:25
24.00,60,2026-04-27 21:42:31
24.00,60,2026-04-27 21:42:37
23.80,60,2026-04-27 21:42:43
23.80,60,2026-04-27 21:42:49
23.80,60,2026-04-27 21:42:55
24.00,60,2026-04-27 21:43:00
24.00,60,2026-04-27 21:43:08
24.00,60,2026-04-27 21:43:13
24.00,60,2026-04-27 21:43:19
24.00,60,2026-04-27 21:43:25
24.00,60,2026-04-27 21:43:31
24.00,60,2026-04-27 21:43:36
24.00,60,2026-04-27 21:43:42
24.00,60,2026-04-27 21:43:48
24.00,60,2026-04-27 21:43:53
24.00,60,2026-04-27 21:43:59
24.00,60,2026-04-27 21:44:05
24.00,60,2026-04-27 21:44:11
24.00,60,2026-04-27 21:44:16
24.00,60,2026-04-27 21:44:22
24.00,60,2026-04-27 21:44:28
24.00,60,2026-04-27 21:44:33
24.00,60,2026-04-27 21:44:39
24.00,60,2026-04-27 21:44:45
24.00,60,2026-04-27 21:44:51
24.00,60,2026-04-27 21:44:56
24.00,60,2026-04-27 21:45:03
24.00,60,2026-04-27 21:45:09
24.00,60,2026-04-27 21:45:14
24.00,60,2026-04-27 21:45:19
24.00,60,2026-04-27 21:45:25
24.00,60,2026-04-27 21:45:31
24.00,60,2026-04-27 21:45:36
24.00,60,2026-04-27 21:45:42
24.00,60,2026-04-27 21:45:48
24.00,60,2026-04-27 21:45:54
24.00,60,2026-04-27 21:45:59
24.00,60,2026-04-27 21:46:06
24.00,60,2026-04-27 21:46:12
24.00,59,2026-04-27 21:46:19
24.00,60,2026-04-27 21:46:25
24.00,59,2026-04-27 21:46:32
24.00,59,2026-04-27 21:46:38
24.00,59,2026-04-27 21:46:44
24.00,59,2026-04-27 21:46:49
24.00,59,2026-04-27 21:46:55
24.00,59,2026-04-27 21:47:01
24.00,59,2026-04-27 21:47:07
24.00,59,2026-04-27 21:47:14
24.00,59,2026-04-27 21:47:20
24.00,59,2026-04-27 21:47:25
24.00,59,2026-04-27 21:47:31
24.00,59,2026-04-27 21:47:37
24.00,59,2026-04-27 21:47:43
24.00,59,2026-04-27 21:47:48
24.00,59,2026-04-27 21:47:54
24.00,59,2026-04-27 21:48:00
24.00,59,2026-04-27 21:48:05
24.00,59,2026-04-27 21:48:11
24.00,59,2026-04-27 21:48:17
24.00,59,2026-04-27 21:48:23
24.00,59,2026-04-27 21:48:28
24.00,59,2026-04-27 21:48:34
24.00,59,2026-04-27 21:48:40
24.00,59,2026-04-27 21:48:46
24.00,59,2026-04-27 21:48:51
24.00,59,2026-04-27 21:48:57
24.00,59,2026-04-27 21:49:03
24.00,59,2026-04-27 21:49:09
24.00,59,2026-04-27 21:49:14
24.00,59,2026-04-27 21:49:20
24.00,59,2026-04-27 21:49:26
24.00,59,2026-04-27 21:49:31
24.00,59,2026-04-27 21:49:38
24.00,59,2026-04-27 21:49:45
24.00,59,2026-04-27 21:49:51
24.00,59,2026-04-27 21:49:56
24.00,59,2026-04-27 21:50:02
24.00,59,2026-04-27 21:50:08
24.00,59,2026-04-27 21:50:14
24.00,59,2026-04-27 21:50:20
24.00,59,2026-04-27 21:50:27
24.00,59,2026-04-27 21:50:33
24.00,59,2026-04-27 21:50:38
24.00,59,2026-04-27 21:50:44
24.00,59,2026-04-27 21:50:50
24.00,59,2026-04-27 21:50:55
24.00,59,2026-04-27 21:51:01
24.00,59,2026-04-27 21:51:07
24.00,59,2026-04-27 21:51:13
24.00,59,2026-04-27 21:51:18
24.00,59,2026-04-27 21:51:24
24.00,59,2026-04-27 21:51:30
24.00,59,2026-04-27 21:51:36
24.00,59,2026-04-27 21:51:41
24.00,59,2026-04-27 21:51:47
24.00,59,2026-04-27 21:51:53
24.00,59,2026-04-27 21:51:58
24.00,59,2026-04-27 21:52:04
24.00,59,2026-04-27 21:52:10
24.00,59,2026-04-27 21:52:16
24.00,59,2026-04-27 21:52:21
24.00,59,2026-04-27 21:52:27
24.00,59,2026-04-27 21:52:33
24.00,59,2026-04-27 21:52:38
24.00,59,2026-04-27 21:52:44
24.00,59,2026-04-27 21:52:51
24.00,59,2026-04-27 21:52:57
24.00,59,2026-04-27 21:53:02
24.00,59,2026-04-27 21:53:08
24.00,59,2026-04-27 21:53:14
24.00,59,2026-04-27 21:53:20
24.00,59,2026-04-27 21:53:26
24.00,59,2026-04-27 21:53:32
24.00,59,2026-04-27 21:53:38
24.00,59,2026-04-27 21:53:44
24.00,59,2026-04-27 21:53:49
24.00,59,2026-04-27 21:53:55
24.00,59,2026-04-27 21:54:01
24.00,59,2026-04-27 21:54:07
24.00,59,2026-04-27 21:54:12
24.00,59,2026-04-27 21:54:18
24.00,59,2026-04-27 21:54:24
24.00,59,2026-04-27 21:54:30
24.00,59,2026-04-27 21:54:35
24.00,59,2026-04-27 21:54:42
24.00,59,2026-04-27 21:54:47
24.00,59,2026-04-27 21:54:53
24.00,59,2026-04-27 21:54:59
24.00,59,2026-04-27 21:55:05
24.00,59,2026-04-27 21:55:10
24.00,59,2026-04-27 21:55:16
24.00,59,2026-04-27 21:55:22
24.00,59,2026-04-27 21:55:28
24.00,59,2026-04-27 21:55:33
24.00,59,2026-04-27 21:55:39
24.00,59,2026-04-27 21:55:45
24.00,59,2026-04-27 21:55:50
24.00,59,2026-04-27 21:55:56
24.00,59,2026-04-27 21:56:02
24.00,59,2026-04-27 21:56:10
24.00,59,2026-04-27 21:56:16
24.00,59,2026-04-27 21:56:22
24.00,59,2026-04-27 21:56:27
24.00,59,2026-04-27 21:56:33
24.00,59,2026-04-27 21:56:39
24.00,59,2026-04-27 21:56:45
24.00,59,2026-04-27 21:56:50
24.00,59,2026-04-27 21:56:56
24.00,59,2026-04-27 21:57:02
24.00,59,2026-04-27 21:57:08
24.00,59,2026-04-27 21:57:14
24.00,59,2026-04-27 21:57:20
24.00,59,2026-04-27 21:57:26
24.00,59,2026-04-27 21:57:31
24.00,59,2026-04-27 21:57:38
24.00,59,2026-04-27 21:57:44
24.00,59,2026-04-27 21:57:50
24.00,59,2026-04-27 21:57:55
24.00,59,2026-04-27 21:58:01
24.00,59,2026-04-27 21:58:07
24.00,59,2026-04-27 21:58:15
24.00,59,2026-04-27 21:58:20
24.00,59,2026-04-27 21:58:26
24.00,59,2026-04-27 21:58:32
24.00,59,2026-04-27 21:58:37
24.00,59,2026-04-27 21:58:43
24.00,59,2026-04-27 21:58:49
24.00,59,2026-04-27 21:58:56
24.00,59,2026-04-27 21:59:02
24.00,59,2026-04-27 21:59:08
24.00,59,2026-04-27 21:59:13
24.00,59,2026-04-27 21:59:21
24.00,59,2026-04-27 21:59:28
24.00,59,2026-04-27 21:59:34
24.00,59,2026-04-27 21:59:40
24.00,59,2026-04-27 21:59:45
24.00,59,2026-04-27 21:59:51
24.00,59,2026-04-27 21:59:57
24.00,59,2026-04-27 22:00:03
24.00,59,2026-04-27 22:00:08
24.00,59,2026-04-27 22:00:14
24.00,59,2026-04-27 22:00:20
24.00,59,2026-04-27 22:00:26
24.00,59,2026-04-27 22:00:32
24.00,59,2026-04-27 22:00:38
24.00,59,2026-04-27 22:00:43
24.00,59,2026-04-27 22:00:49
24.00,59,2026-04-27 22:00:55
24.00,59,2026-04-27 22:01:01
24.00,59,2026-04-27 22:01:07
24.00,59,2026-04-27 22:01:13
24.00,59,2026-04-27 22:01:19
24.00,59,2026-04-27 22:01:25
24.00,59,2026-04-27 22:01:31
24.00,59,2026-04-27 22:01:37
24.00,59,2026-04-27 22:01:42
24.00,59,2026-04-27 22:01:48
24.00,59,2026-04-27 22:01:54
24.00,59,2026-04-27 22:02:02
24.00,59,2026-04-27 22:02:08
24.00,59,2026-04-27 22:02:13
24.00,59,2026-04-27 22:02:19
24.00,59,2026-04-27 22:02:25
24.00,59,2026-04-27 22:02:31
24.00,59,2026-04-27 22:02:37
24.00,59,2026-04-27 22:02:43
24.00,59,2026-04-27 22:02:49
24.00,59,2026-04-27 22:02:55
24.00,59,2026-04-27 22:03:00
24.00,59,2026-04-27 22:03:06
24.00,59,2026-04-27 22:03:13
24.00,59,2026-04-27 22:03:18
24.00,59,2026-04-27 22:03:24
24.00,59,2026-04-27 22:03:30
24.00,59,2026-04-27 22:03:35
24.00,59,2026-04-27 22:03:43
24.00,59,2026-04-27 22:03:48
24.00,59,2026-04-27 22:03:54
24.00,59,2026-04-27 22:04:00
24.00,59,2026-04-27 22:04:05
